total_subjects,top_subjects,high_subjects,medium_subjects,other_subjects,total_documents,total_cites,avg_cites_per_paper,subjects_in_top_500_count,university_name,cluster
1,0,1,0,0,749.0,20578.0,27.47,1,CSIC - INSTITUTO DE CIENCIA Y TECNOLOGIA DE ALIMENTOS Y NUTRICION (ICTAN),0
1,0,0,0,1,188.0,5220.0,27.77,0,CAPITAL REG DENMARK,0
1,0,0,1,0,3156.0,79518.0,25.2,0,MINISTRY OF HEALTH OF THE RUSSIAN FEDERATION,0
1,0,0,0,1,309.0,4636.0,15.0,0,UNIVERSITY OF AZAD JAMMU & KASHMIR,0
19,1,13,5,0,36655.0,869207.0,22.090526315789468,14,UNIVERSITY OF PISA,1
1,0,0,0,1,381.0,4352.0,11.42,0,WESTERN AUSTRALIAN MUSEUM,0
1,0,0,0,1,635.0,6505.0,10.24,0,NATIONAL INSTITUTE OF FISHERIES SCIENCE,0
1,0,0,0,1,156.0,6072.0,38.92,0,ICF,0
1,0,0,0,1,489.0,4473.0,9.15,0,GUANGDONG WOMEN & CHILDREN HOSP,0
1,0,0,0,1,507.0,20521.0,40.48,0,PAULS STRADINS CLINICAL UNIVERSITY HOSPITAL,0
20,7,9,3,1,225209.0,2250265.0,11.665,16,RUSSIAN ACADEMY OF SCIENCES,4
1,0,0,1,0,225.0,6333.0,28.15,0,CHAUDHARY CHARAN SINGH UNIVERSITY,0
1,0,0,0,1,15.0,4371.0,291.4,0,BENSON IDAHOSA UNIV,0
1,0,0,0,1,62.0,6640.0,107.1,0,CARDIOVASC RES INST,0
1,0,0,0,1,57.0,5100.0,89.47,0,ACADEMISCH ZIEKENHUIS PARAMARIBO,0
1,0,0,1,0,1530.0,40319.0,26.35,0,ISTITUTO NAZIONALE DI OTTICA (INO-CNR),0
1,0,0,0,1,503.0,8503.0,16.9,0,SEVERO OCHOA UNIVERSITY HOSPITAL,0
18,0,3,14,1,23094.0,409078.0,19.42388888888889,3,BEN-GURION UNIVERSITY OF THE NEGEV,1
1,0,0,0,1,1473.0,48170.0,32.7,0,PETER MUNK CARDIAC CENTRE,0
1,0,0,0,1,1887.0,42851.0,22.71,0,LIVERPOOL HEART & CHEST HOSPITAL,0
1,0,0,0,1,4.0,11604.0,2901.0,0,FOURTH VIEW CONSULTING,0
1,0,0,0,1,8.0,8075.0,1009.38,0,HYPERTENS RES CTR,0
1,0,0,1,0,303.0,5646.0,18.63,0,TENNESSEE STATE UNIVERSITY,0
1,0,0,0,1,4.0,9524.0,2381.0,0,DEPT GLOBAL HLTH & POPULAT,0
1,0,0,0,1,13.0,7548.0,580.62,0,CTR SALUD LA ALAMEDILLA,0
14,0,4,7,3,14431.0,371468.0,25.765714285714285,4,UIT THE ARCTIC UNIVERSITY OF TROMSO,2
3,0,2,0,1,1235.0,40521.0,280.12333333333333,2,INTERNATIONAL RICE RESEARCH INSTITUTE (IRRI),0
1,0,0,0,1,18.0,5985.0,332.5,0,LABBAFINEJAD MED CTR,0
1,0,0,0,1,76.0,3352.0,44.11,0,DEVI AHILYA UNIVERSITY,0
10,0,3,0,7,10550.0,303327.0,22.592,3,UNIVERSITE SAVOIE MONT BLANC,2
1,0,0,0,1,1995.0,33023.0,16.55,0,SAGA UNIVERSITY,0
14,0,3,8,3,16290.0,420137.0,27.33785714285714,3,UNIVERSITY OF REGENSBURG,2
2,0,1,1,0,4438.0,92164.0,23.740000000000002,1,CHINESE ACADEMY OF METEOROLOGICAL SCIENCES (CAMS),0
1,0,0,1,0,1564.0,8730.0,5.58,0,ZOOLOGICAL INSTITUTE OF THE RUSSIAN ACADEMY OF SCIENCES,0
1,0,0,0,1,217.0,6767.0,31.18,0,AMER COLL OBSTETRICIANS & GYNECOLOGISTS,0
1,0,0,0,1,10.0,8353.0,835.3,0,HOSP DR ANGEL LEANO,0
3,0,1,1,1,2616.0,40441.0,16.683333333333334,1,COLUMBIA UNIVERSITY TEACHERS COLLEGE,0
3,0,0,2,1,588.0,63089.0,120.51333333333332,0,NIH NATIONAL INSTITUTE OF BIOMEDICAL IMAGING & BIOENGINEERING (NIBIB),0
1,0,0,0,1,126.0,18015.0,142.98,0,ALASKA NATIVE TRIBAL HEALTH CONSORTIUM,0
1,0,0,0,1,45.0,6210.0,138.0,0,KEMRI,0
1,0,0,0,1,143.0,5389.0,37.69,0,DIAVERUM,0
6,0,0,0,6,2037.0,50321.0,25.320000000000004,0,LUXEMBOURG INSTITUTE OF SCIENCE & TECHNOLOGY,2
1,0,0,0,1,447.0,9674.0,21.64,0,WIELKOPOLSKIE CENTRUM ONKOLOGII,0
1,0,0,0,1,274.0,6531.0,23.84,0,ST. VINCENT'S INSTITUTE OF MEDICAL RESEARCH,0
5,0,0,1,4,4348.0,78683.0,17.992,0,BINZHOU MEDICAL UNIVERSITY,2
3,0,0,2,1,3780.0,183591.0,46.88666666666666,0,HUNTSMAN CANCER INSTITUTE,0
1,0,0,0,1,1260.0,29373.0,23.31,0,CHILDREN'S HOSPITAL OF MICHIGAN,0
3,0,0,0,3,1792.0,26731.0,14.923333333333334,0,TU CLAUSTHAL,0
1,0,0,0,1,107.0,9119.0,85.22,0,CANC INST NSW,0
2,0,0,0,2,864.0,48234.0,42.995,0,HAWASSA UNIVERSITY,0
12,0,4,4,4,10134.0,196638.0,20.725833333333338,4,UNIVERSITY OF QUEBEC MONTREAL,2
6,0,4,1,1,11165.0,195482.0,16.89166666666667,4,TIANGONG UNIVERSITY,0
4,0,2,2,0,4791.0,120184.0,23.162499999999998,2,HEILONGJIANG UNIVERSITY,0
1,0,0,0,1,49.0,5255.0,107.24,0,METAB INST AMER,0
1,0,0,0,1,3.0,4623.0,1541.0,0,UNIV MANCHESTE,0
1,0,0,0,1,14.0,7511.0,536.5,0,UNIV KLIN INNERE MED II,0
3,0,0,0,3,1480.0,22926.0,16.19,0,UNIVERSIDADE FEDERAL DE ALAGOAS,0
22,22,0,0,0,203055.0,5119602.0,25.499545454545455,22,UNIVERSITY SYSTEM OF OHIO,4
2,0,0,0,2,1159.0,11530.0,9.71,0,UNIVERSITY OF RWANDA,0
1,0,0,0,1,242.0,4098.0,16.93,0,NORTHERN TECHNICAL UNIVERSITY,0
3,0,0,0,3,917.0,24108.0,25.41333333333333,0,UNIVERSITY WEST INDIES SAINT AUGUSTINE,0
1,0,0,0,1,200.0,4447.0,22.23,0,UNIVERSITY OF HORMOZGAN,0
1,0,0,0,1,56.0,4615.0,82.41,0,LIVERPOOL UNIV HOSP FDN TRUST,0
1,0,0,1,0,362.0,13411.0,37.05,0,DEUTSCH WETTERDIENST,0
2,0,0,0,2,1150.0,22960.0,21.82,0,CSIR - CENTRAL GLASS & CERAMIC RESEARCH INSTITUTE (CGCRI),0
2,0,0,0,2,910.0,10442.0,12.32,0,UNIVERSITY OF SHIZUOKA,0
15,0,0,11,4,22098.0,341918.0,15.37,0,HIROSHIMA UNIVERSITY,2
10,0,0,3,7,5798.0,102055.0,18.537,0,UNIVERSITY OF WINDSOR,2
1,0,0,0,1,1218.0,25645.0,21.06,0,TUBINGEN UNIVERSITY CHILDRENS HOSPITAL,0
1,0,0,0,1,159.0,6098.0,38.35,0,LANDSTUHL REGIONAL MEDICAL CENTER,0
18,1,7,8,2,34803.0,625132.0,18.113888888888894,8,NANCHANG UNIVERSITY,1
10,0,2,5,3,8324.0,267294.0,38.18600000000001,2,HOSPITAL DEL MAR RESEARCH INSTITUTE,2
4,0,0,1,3,2508.0,70127.0,26.465,0,HOPITAL UNIVERSITAIRE AVICENNE - APHP,0
1,0,0,0,1,743.0,17946.0,24.15,0,MARTINI HOSPITAL,0
1,0,0,1,0,423.0,22281.0,52.67,0,HAMPTON UNIVERSITY,0
1,0,0,0,1,2.0,5478.0,2739.0,0,REG HLTH ADM DO NORTE IP,0
1,0,0,0,1,367.0,6371.0,17.36,0,WALTER SISULU UNIVERSITY,0
12,0,2,6,4,13983.0,328512.0,23.095,2,IRAN UNIVERSITY OF MEDICAL SCIENCES,2
1,0,0,0,1,2.0,11332.0,5666.0,0,ST JOHN GOD HLTH PK,3
1,0,0,0,1,78.0,4543.0,58.24,0,PHARMAHUNGARY GROUP,0
1,0,0,0,1,1952.0,55624.0,28.5,0,HOSPITAL UNIVERSITARIO CRUCES,0
1,0,0,0,1,497.0,5076.0,10.21,0,SHANGHAI RES INST STOMATOL,0
1,0,0,0,1,296.0,6820.0,23.04,0,BOZOK UNIVERSITY,0
2,0,0,0,2,1059.0,36535.0,30.255000000000003,0,UNIVERSITE DE LIMOGES,0
1,0,0,0,1,424.0,34007.0,80.21,0,UNIVERSITY OF BENIN,0
1,0,0,0,1,618.0,7918.0,12.81,0,ROYAL CENTRE FOR DEFENCE MEDICINE,0
2,0,0,0,2,878.0,12306.0,14.155,0,UNIVERSITY OF GAVLE,0
9,0,0,3,6,4944.0,95071.0,19.97888888888889,0,SOUTHERN ILLINOIS UNIVERSITY,2
1,0,0,0,1,404.0,8505.0,21.05,0,HYGEIA HOSPITAL,0
1,0,0,0,1,266.0,5826.0,21.9,0,ROTTERDAM EYE HOSPITAL,0
2,0,0,1,1,607.0,26269.0,65.07000000000001,0,JENNER INSTITUTE,0
3,0,1,1,1,981.0,33012.0,50.99,1,INSTITUTO DE AGROQUIMICA Y TECNOLOGIA DE LOS ALIMENTOS (IATA),0
1,0,0,0,1,297.0,5120.0,17.24,0,SAINT ANTONIUS HOSPITAL,0
1,0,0,0,1,277.0,5228.0,18.87,0,NHS GRAMPIAN,0
15,4,6,4,1,57695.0,1166982.0,21.58,10,COUNCIL OF SCIENTIFIC & INDUSTRIAL RESEARCH (CSIR) - INDIA,1
1,0,0,0,1,378.0,13260.0,35.08,0,UNIV MED,0
3,0,1,2,0,7403.0,200544.0,27.77,1,CHU STRASBOURG,0
18,3,9,2,4,33205.0,1133074.0,34.010555555555555,12,ECOLE POLYTECHNIQUE FEDERALE DE LAUSANNE,1
1,0,0,0,1,550.0,11489.0,20.89,0,THE ROYAL HOSPITAL FOR WOMEN,0
1,0,0,0,1,365.0,9468.0,25.94,0,CENTRAL COAST LOCAL HEALTH DISTRICT,0
2,0,0,1,1,425.0,40701.0,99.82,0,ISTITUTO DI RICERCA GENETICA E BIOMEDICA (IRGB-CNR),0
1,0,0,0,1,71.0,46513.0,655.11,0,ASBESTOS DISEASES RESEARCH INSTITUTE,0
3,0,1,0,2,1414.0,20551.0,14.503333333333336,1,NANJING AUDIT UNIVERSITY,0
2,0,1,1,0,3047.0,76135.0,31.485,1,"ROYAL BOTANIC GARDENS, KEW",0
1,0,0,0,1,244.0,26668.0,109.3,0,"JSS MEDICAL COLLEGE, MYSURU",0
13,0,5,5,3,10940.0,201038.0,20.873846153846156,5,MISSISSIPPI STATE UNIVERSITY,2
1,0,0,0,1,386.0,4239.0,10.98,0,AL BAHA UNIVERSITY,0
2,0,0,0,2,475.0,18247.0,63.175,0,INTERNATIONAL VACCINE INSTITUTE,0
1,0,0,0,1,196.0,3903.0,19.91,0,CENTRE DE VISIO PER COMPUTADOR (CVC),0
1,0,0,0,1,131.0,4517.0,34.48,0,STANFORD CARDIOVASC INST,0
1,0,0,0,1,178.0,5009.0,28.14,0,AZ MARIA MIDDELARES,0
2,0,0,0,2,1954.0,63109.0,24.395000000000003,0,MENZIES INSTITUTE FOR MEDICAL RESEARCH,0
1,0,0,0,1,402.0,8515.0,21.18,0,MEHRAN UNIVERSITY ENGINEERING & TECHNOLOGY,0
2,0,0,0,2,695.0,9754.0,14.035,0,ICAR - NATIONAL RICE RESEARCH INSTITUTE,0
1,0,0,0,1,8.0,7467.0,933.38,0,BETHESDA ZIEKENHUIS,0
1,0,0,0,1,372.0,14020.0,37.69,0,JILIN CANC HOSP,0
15,1,3,7,4,29528.0,499197.0,16.848666666666666,4,WENZHOU MEDICAL UNIVERSITY,2
20,2,17,1,0,36928.0,896017.0,28.591,19,UNIVERSITY OF NEBRASKA SYSTEM,1
2,0,0,0,2,660.0,12979.0,19.240000000000002,0,GANDHIGRAM RURAL INSTITUTE,0
1,0,0,0,1,429.0,4418.0,10.3,0,KOSZALIN UNIVERSITY OF TECHNOLOGY,0
2,0,0,2,0,3503.0,127292.0,33.955,0,NATIONAL CEREBRAL & CARDIOVASCULAR CENTER - JAPAN,0
1,0,0,0,1,10.0,8773.0,877.3,0,GEMINI ZIEKENHUIS,0
1,0,0,0,1,18.0,20293.0,1127.39,0,SEVENHILLS HOSP,0
1,0,0,0,1,2245.0,17824.0,7.94,0,MENDELEEV UNIVERSITY OF CHEMICAL TECHNOLOGY OF RUSSIA,0
3,0,0,0,3,1005.0,23130.0,20.93,0,NATIONAL INSTITUTE OF MEDICAL RESEARCH,0
3,0,0,0,3,699.0,20850.0,30.11666666666667,0,UNIVERSITI UTARA MALAYSIA,0
15,9,1,3,2,67585.0,2230407.0,30.73933333333333,10,KAROLINSKA INSTITUTET,4
2,0,0,1,1,561.0,14449.0,25.814999999999998,0,PAUL EHRLICH INSTITUTE,0
2,0,0,2,0,2378.0,53619.0,25.285,0,"SHANGHAI INSTITUTE OF TECHNICAL PHYSICS, CAS",0
1,0,0,0,1,9.0,13722.0,1524.67,0,GOVT MED COLL TRIVANDRUM,0
2,0,0,0,2,1547.0,18227.0,12.975,0,RECEP TAYYIP ERDOGAN UNIVERSITY,0
1,0,0,0,1,271.0,4817.0,17.77,0,BOYS TOWN NATIONAL RESEARCH HOSPITAL,0
6,0,0,4,2,7444.0,184303.0,27.263333333333335,0,CHILDREN'S NATIONAL HEALTH SYSTEM,2
5,0,2,0,3,2188.0,85442.0,35.019999999999996,2,UNIVERSIDADE CATOLICA PORTUGUESA,0
2,0,0,0,2,1443.0,14629.0,10.355,0,KING MONGKUTS INSTITUTE OF TECHNOLOGY LADKRABANG,0
1,0,0,0,1,399.0,9731.0,24.39,0,NATIONAL MARINE ENVIRONMENTAL MONITORING CENTER,0
1,0,0,0,1,619.0,13302.0,21.49,0,BIRMINGHAM WOMEN'S HOSPITAL,0
4,0,2,0,2,3586.0,91227.0,22.9275,2,MCLEAN HOSPITAL,0
3,0,1,0,2,3250.0,46590.0,15.476666666666665,1,"SECOND INSTITUTE OF OCEANOGRAPHY, MINISTRY OF NATURAL RESOURCES",0
1,0,0,0,1,10.0,4355.0,435.5,0,IPS RODRIGO BOTERO SAS,0
6,0,0,0,6,1890.0,96732.0,201.07833333333335,0,NGUYEN TAT THANH UNIVERSITY (NTTU),2
1,0,0,0,1,316.0,18882.0,59.75,0,UNIVERSITY OF INNSBRUCK HOSPITAL,0
1,0,0,0,1,202.0,10974.0,54.33,0,CHILDREN'S HOSPITAL OAKLAND RESEARCH INSTITUTE,0
1,0,0,1,0,1004.0,24929.0,24.83,0,INSTITUTE FOR NUCLEAR RESEARCH OF NASU,0
15,1,7,5,2,34210.0,833418.0,25.33133333333333,8,KARLSRUHE INSTITUTE OF TECHNOLOGY,1
2,0,0,0,2,1853.0,22023.0,12.44,0,NATIONAL INSTITUTE OF TECHNOLOGY CALICUT,0
3,1,0,0,2,8588.0,156998.0,17.046666666666667,1,"INSTITUTE OF GEOLOGY & GEOPHYSICS, CAS",0
5,0,1,2,2,5386.0,105761.0,19.064,1,"KUNMING INSTITUTE OF BOTANY, CAS",0
1,0,0,0,1,1.0,4621.0,4621.0,0,NATL CTR DIABETES & ENDOCRINOL,3
4,0,0,1,3,914.0,36004.0,45.48499999999999,0,"INSTITUTE OF BIOLOGICAL, ENVIRONMENTAL, RURAL & SCIENCES (IBERS)",0
9,0,1,3,5,7473.0,183074.0,32.04222222222223,1,UNIVERSITAT DE GIRONA,2
3,0,0,1,2,2592.0,47541.0,18.53,0,NAJRAN UNIVERSITY,0
1,0,0,0,1,8.0,7467.0,933.38,0,CEQUIN,0
1,0,0,0,1,3.0,4383.0,1461.0,0,GEN DIRECTORATE EPIDEMIOL,0
4,1,1,2,0,3875.0,162225.0,35.7625,2,UK CENTRE FOR ECOLOGY & HYDROLOGY (UKCEH),0
5,0,0,1,4,4263.0,63342.0,14.813999999999998,0,HENAN MEDICAL UNIVERSITY,2
3,0,0,2,1,5068.0,108887.0,25.790000000000003,0,SINGAPORE GENERAL HOSPITAL,0
18,0,12,4,2,34240.0,886800.0,26.532777777777778,12,UNIVERSITY OF CINCINNATI,1
1,0,0,0,1,1.0,4632.0,4632.0,0,PUBL HLTH UNIT PRIMARY HLTH CARE GRP ALMADA SEIXA,3
3,0,1,0,2,2138.0,45856.0,20.33,1,BUREAU DE RECHERCHES GEOLOGIQUES ET MINIERES (BRGM),0
10,0,1,2,7,8742.0,92032.0,11.034,1,QASSIM UNIVERSITY,2
2,0,0,1,1,682.0,22164.0,32.455,0,FORSCHUNGSZENTRUM BORSTEL,0
1,0,0,0,1,376.0,6958.0,18.51,0,IRCCS SAN GALLICANO DERMATOLOGICAL INSTITUTE (ISG),0
2,0,0,1,1,1481.0,44876.0,25.125,0,TOBB EKONOMI VE TEKNOLOJI UNIVERSITY,0
20,5,9,4,2,55216.0,1744467.0,32.129,14,VRIJE UNIVERSITEIT AMSTERDAM,1
2,0,0,0,2,1423.0,31854.0,27.384999999999998,0,TOKYO METROPOLITAN INSTITUTE OF GERONTOLOGY,0
19,1,15,3,0,47397.0,1268481.0,25.476842105263156,16,UNIVERSITY OF CALGARY,1
1,0,0,0,1,8.0,7467.0,933.38,0,MAIN DEPT INTERNAL AFFAIRS,0
1,0,0,0,1,466.0,15023.0,32.24,0,LE BONHEUR CHILDRENS HOSP,0
1,0,0,0,1,9.0,7510.0,834.44,0,PISH MED ASSOCIATES,0
13,3,2,5,3,24317.0,794808.0,33.59153846153846,5,SMITHSONIAN INSTITUTION,2
1,0,0,0,1,612.0,7588.0,12.4,0,NATIONAL INSTITUTE OF INFORMATION & COMMUNICATIONS TECHNOLOGY (NICT) - JAPAN,0
1,0,0,0,1,730.0,5158.0,7.07,0,FAR EAST BRANCH OF THE RUSSIAN ACADEMY OF SCIENCES,0
3,0,1,0,2,1801.0,25786.0,15.5,1,CAPITAL UNIVERSITY OF ECONOMICS & BUSINESS,0
5,0,1,0,4,4788.0,94269.0,20.657999999999998,1,OSLO METROPOLITAN UNIVERSITY (OSLOMET),2
1,0,0,0,1,468.0,14465.0,30.91,0,INSTITUTO SUPERIOR DE CIENCIAS DA SAUDE EGAS MONIZ,0
1,0,0,0,1,484.0,24803.0,51.25,0,THE KINGHORN CANCER CENTRE,0
3,0,0,1,2,3059.0,52920.0,18.143333333333334,0,KWANGWOON UNIVERSITY,0
1,0,0,0,1,882.0,18863.0,21.39,0,SHEFFIELD CHILDREN'S NHS FOUNDATION TRUST,0
3,0,0,1,2,952.0,24225.0,24.930000000000003,0,DOCTORS WITHOUT BORDERS,0
1,0,0,0,1,1774.0,22262.0,12.55,0,FAR EASTERN MEMORIAL HOSPITAL,0
1,0,0,0,1,535.0,14565.0,27.22,0,UNIVERSITY OF COLORADO HOSPITAL,0
6,0,0,1,5,4844.0,61855.0,14.83333333333333,0,NATIONAL KAOHSIUNG UNIVERSITY OF SCIENCE & TECHNOLOGY,2
1,0,0,0,1,1449.0,40375.0,27.86,0,MEDICAL SPECTRUM TWENTE,0
1,0,0,1,0,42.0,25941.0,617.64,0,HILLSDALE COLLEGE,0
10,0,1,5,4,9567.0,179604.0,17.159,1,FUJIAN NORMAL UNIVERSITY,2
1,0,0,0,1,747.0,22073.0,29.55,0,CENTRE HOSPITALIER LE MANS,0
1,0,0,0,1,553.0,4554.0,8.24,0,KONYA EGITIM TRAINING & RESEARCH HOSPITAL,0
2,0,1,0,1,1032.0,23082.0,20.455,1,NATIONAL CENTER GENETIC ENGINEERING & BIOTECHNOLOGY (BIOTEC),0
2,0,0,0,2,1506.0,20734.0,15.774999999999999,0,FUTURE UNIVERSITY IN EGYPT,0
1,0,0,0,1,155.0,4481.0,28.91,0,INSTITUTE OF RADIATION MEDICINE - CAMS,0
4,0,0,0,4,1596.0,33142.0,23.167500000000004,0,UNIV SCI & TECHNOL,2
1,0,0,0,1,413.0,7536.0,18.25,0,MUNICIPAL HOSPITAL DRESDEN,0
1,0,0,0,1,253.0,4337.0,17.14,0,INSTITUTO VALENCIANO DE INVESTIGACIONES AGRARIAS (IVIA),0
1,0,0,0,1,1042.0,18663.0,17.91,0,KINDAI UNIV,0
1,0,0,0,1,625.0,7868.0,12.59,0,EMBRAPA GENETIC RESOURCES & BIOTECHNOLOGY,0
1,0,0,0,1,617.0,20411.0,33.08,0,EVIDERA,0
4,0,0,0,4,3854.0,63085.0,17.09,0,AMRITA VISHWA VIDYAPEETHAM,2
1,0,0,0,1,542.0,6068.0,11.2,0,ISTANBUL KARTAL KOSUYOLU YUKSEK IHTISAS TRAINING & RESEARCH HOSPITAL,0
1,0,0,0,1,218.0,6618.0,30.36,0,UNIVERSITY HAWAII HILO,0
1,0,0,0,1,509.0,14940.0,29.35,0,RHEUMAZENTRUM RUHRGEBIET,0
13,2,5,4,2,44806.0,1053416.0,23.68769230769231,7,CNRS - INSTITUTE OF CHEMISTRY (INC),1
2,0,0,0,2,753.0,21678.0,27.46,0,INSTITUT DE RECERCA EN ENERGIA DE CATALUNYA (IREC),0
3,0,0,1,2,1580.0,54392.0,27.94666666666667,0,HOFSTRA UNIVERSITY,0
1,0,0,0,1,571.0,5004.0,8.76,0,FOREST RESEARCH INSTITUTE,0
1,0,0,0,1,701.0,11749.0,16.76,0,IRCCS - FONDAZIONE G.B. BIETTI PER LO STUDIO E LA RICERCA IN OFTALMOLOGIA,0
1,0,0,0,1,136.0,8135.0,59.82,0,MICHAEL J FOX FDN PARKINSONS RES,0
3,0,0,2,1,1564.0,50098.0,34.60666666666667,0,DALHOUSIE UNIVERSITY HOSPITAL,0
6,0,1,1,4,5033.0,95505.0,15.87,1,ANHUI NORMAL UNIVERSITY,2
3,0,1,0,2,1505.0,29871.0,19.256666666666664,1,SHANDONG UNIVERSITY OF FINANCE & ECONOMICS,0
1,0,0,0,1,246.0,27167.0,110.43,0,SINGLETON HOSPITAL,0
2,0,0,1,1,1307.0,42014.0,28.509999999999998,0,ILIA STATE UNIVERSITY,0
2,0,0,1,1,1338.0,47943.0,33.475,0,MAHIDOL OXFORD TROPICAL MEDICINE RESEARCH UNIT (MORU),0
12,0,0,4,8,14359.0,209433.0,14.286666666666669,0,ANKARA UNIVERSITY,2
1,0,0,0,1,505.0,6698.0,13.26,0,UNIVERSITE DES SCIENCES ET DE LA TECHNOLOGIE D'ORAN MOHAMED BOUDIAF,0
1,0,0,0,1,532.0,16865.0,31.7,0,UNIVERSITY HOSPITAL MAINZ,0
13,0,6,5,2,17445.0,446575.0,28.648461538461536,6,CHALMERS UNIVERSITY OF TECHNOLOGY,2
19,2,7,6,4,26373.0,640805.0,24.244210526315793,9,COLORADO STATE UNIVERSITY FORT COLLINS,1
1,0,0,0,1,89.0,5606.0,62.99,0,"PIONEER HI-BRED INTERNATIONAL, INC.",0
1,0,0,0,1,1698.0,37093.0,21.85,0,CENTRE OF POSTGRADUATE MEDICAL EDUCATION - POLAND,0
1,0,0,0,1,204.0,5655.0,27.72,0,CTR HOSP,0
2,0,0,1,1,2582.0,30385.0,12.71,0,INSTITUTO DE ECOLOGIA - MEXICO,0
1,0,0,0,1,411.0,75691.0,184.16,0,SHER-I-KASHMIR INSTITUTE OF MEDICAL SCIENCES,0
1,0,0,0,1,153.0,9116.0,59.58,0,WONJU SEVERANCE CHRISTIAN HOSP,0
1,0,0,0,1,503.0,4725.0,9.39,0,TIANJIN CHEST HOSP,0
2,0,0,0,2,876.0,12723.0,15.254999999999999,0,YANCHENG TEACHERS UNIVERSITY,0
3,0,0,2,1,1218.0,34728.0,30.493333333333336,0,BERNHARD NOCHT INSTITUT FUR TROPENMEDIZIN,0
1,0,0,1,0,562.0,14459.0,25.73,0,CSIC-UPV - INSTITUTO DE BIOLOGIA MOLECULAR Y CELULAR DE PLANTAS (IBMCP),0
2,0,0,2,0,383.0,102881.0,373.44,0,UKK INSTITUTE,0
3,0,0,1,2,778.0,19401.0,24.813333333333333,0,"CENTER FOR AGRICULTURAL RESOURCES RESEARCH, INSTITUTE OF GENETIC & DEVELOPMENTAL BIOLOGY, CAS",0
3,0,0,1,2,711.0,21391.0,32.72666666666667,0,HANS KNOLL INSTITUTE (HKI),0
1,0,0,0,1,1926.0,24629.0,12.79,0,CHANGHUA CHRISTIAN HOSPITAL,0
1,0,0,0,1,25.0,17593.0,703.72,0,INITIAT FINANCING HLTH & HUMAN DEV,0
9,0,1,3,5,5153.0,185782.0,31.70777777777778,1,KERMANSHAH UNIVERSITY OF MEDICAL SCIENCES,2
1,0,0,0,1,4.0,5319.0,1329.75,0,SERV REANIMAT MED,0
1,0,0,0,1,8.0,7467.0,933.38,0,SYNOPSIS RES,0
1,0,0,1,0,1607.0,10972.0,6.83,0,"GEOLOGICAL INSTITUTE, RUSSIAN ACADEMY OF SCIENCES",0
2,0,0,0,2,957.0,18246.0,19.115000000000002,0,CSIR - INSTITUTE OF MINERALS & MATERIALS TECHNOLOGY (IMMT),0
1,0,0,0,1,25.0,35458.0,1418.32,0,GANDHI MED COLL BHOPAL,0
3,0,0,2,1,1288.0,29642.0,28.13,0,INSTITUTE FOR AGRICULTURAL & FISHERIES RESEARCH,0
1,0,0,0,1,1462.0,23164.0,15.84,0,HUALIEN TZU CHI HOSPITAL,0
18,3,10,3,2,37203.0,1507816.0,43.51777777777778,13,CALIFORNIA INSTITUTE OF TECHNOLOGY,1
1,0,0,0,1,2428.0,59017.0,24.31,0,AOU SAN GIOVANNI BATTISTA-MOLINETTE,0
6,0,2,2,2,9149.0,176715.0,17.908333333333335,2,SOUTHWEST UNIVERSITY OF SCIENCE & TECHNOLOGY - CHINA,2
1,0,0,0,1,516.0,12245.0,23.73,0,MOUNT AUBURN HOSPITAL,0
1,0,0,0,1,635.0,15351.0,24.17,0,CIQUS,0
19,1,12,6,0,28261.0,800705.0,32.53842105263158,13,UNIVERSITY OF ANTWERP,1
1,0,0,0,1,478.0,10799.0,22.59,0,INSTITUTE FOR BREATHING & SLEEP (IBAS),0
2,0,0,1,1,253.0,19267.0,72.83,0,CICERO CTR INT CLIMATE RES,0
5,0,3,0,2,11176.0,190274.0,15.608,3,ZHEJIANG SCI-TECH UNIVERSITY,0
1,0,0,0,1,114.0,4684.0,41.09,0,FROEDTERT & MED COLL WISCONSIN,0
2,0,0,1,1,937.0,13934.0,14.535,0,BEIJING UNIVERSITY OF AGRICULTURE,0
1,0,0,0,1,19.0,21389.0,1125.74,0,UNITED NATIONS WORLD FOOD PROGRAMME,0
4,0,1,1,2,3184.0,58264.0,26.4525,1,MALAVIYA NATIONAL INSTITUTE OF TECHNOLOGY JAIPUR,0
1,0,0,0,1,247.0,2289.0,9.27,0,UNIVERSITY OF TENNESSEE AT CHATTANOOGA,0
3,0,0,1,2,5879.0,113450.0,30.37666666666667,0,HOSP SPECIAL SURG,0
1,0,0,0,1,416.0,7320.0,17.6,0,BOEING,0
3,0,2,1,0,6470.0,75317.0,13.696666666666665,2,UNIVERSIDADE FEDERAL DE LAVRAS,0
2,0,0,0,2,1254.0,22927.0,18.185,0,PORT SAID UNIVERSITY,0
3,0,1,1,1,3528.0,38750.0,11.666666666666666,1,PUNJAB AGRICULTURAL UNIVERSITY,0
6,0,2,2,2,4584.0,127636.0,24.375,2,UNIVERSITY OF MONTANA,2
1,0,0,0,1,1457.0,38536.0,26.45,0,AZIENDA OSPEDALIERA SAN CAMILLO-FORLANINI,0
1,0,0,0,1,534.0,11799.0,22.1,0,CENTRO NACIONAL DE INVESTIGACIONES METALURGICAS (CENIM),0
4,0,2,0,2,6943.0,102272.0,16.34,2,CHONGQING UNIVERSITY OF POSTS & TELECOMMUNICATIONS,0
